input_role,validation_cohort,source_root,case_id,case_index,power_W,scan_speed_mm_s,particle_rate,powder_feed_g_min,time_s,csv_path,row_count,column_schema,sha256,status
model_construction,,raw data,A5-750-10-60000,5,750.0,10.0,60000.0,12.0,1.0,raw data\A5-750-10-60000\A5-750-10-60000-1s.csv,1872,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ae3ddaa4eaa243652ebda9090582d49cfec1e5aac114394e51a45292f0a9df41,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.05,raw data\A6-750-8-40000\A6-750-8-40000-0.05s.csv,2184,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b426ed5cc0c70465ef98f7c8114706e9b970d5e2fe8c4b6dd0a2b36a896357f1,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.1,raw data\A6-750-8-40000\A6-750-8-40000-0.1s.csv,3240,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4cd11c4eb998a770c2dc493abf910947f2d2db2b6e6127da69550c3e1d5bb7b6,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.15,raw data\A6-750-8-40000\A6-750-8-40000-0.15s.csv,3588,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d6f166a9894f608be31101b6d5d321eef540a0b4877e9e917e54216a2281da41,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.2,raw data\A6-750-8-40000\A6-750-8-40000-0.2s.csv,4068,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b4b29f62a647235c90afeb5a5303b079a88d99307d9f4289ea6f73bc2a5af997,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.3,raw data\A6-750-8-40000\A6-750-8-40000-0.3s.csv,4320,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",625e6df4c392019e4e72e879eaa05b3c33ad025f7420c9a40f5f4a3b37858242,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.4,raw data\A6-750-8-40000\A6-750-8-40000-0.4s.csv,4356,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f766bd3bbe5191e79d8a22adc4b8cade549f2da658987644ffa393218497faf4,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.5,raw data\A6-750-8-40000\A6-750-8-40000-0.5s.csv,4548,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",010fc5ab1d18afb71e09fe62208d78f40c072ce6f18fb3688d36de53aa000d5e,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.6,raw data\A6-750-8-40000\A6-750-8-40000-0.6s.csv,4464,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",0db169b824a01d849432342801b2a09015db14d88d7fe31aeff6a404912063c8,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.7,raw data\A6-750-8-40000\A6-750-8-40000-0.7s.csv,4464,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",97c27e277b59237e442939c3d103c8ee68d57b2d389dfa189e27056f39458c12,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.8,raw data\A6-750-8-40000\A6-750-8-40000-0.8s.csv,4680,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",027e93b834a7ebb1e42d3a9cc5306a4a75ad116fd9177f424233b7f1b3441fc4,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,0.9,raw data\A6-750-8-40000\A6-750-8-40000-0.9s.csv,4464,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c5abc94e23aae94fd62d398c0b7e082b2b6e8600c4d1f3a0ad5765558e5ae0b1,ok
model_construction,,raw data,A6-750-8-40000,6,750.0,8.0,40000.0,8.0,1.0,raw data\A6-750-8-40000\A6-750-8-40000-1s.csv,4452,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",df4df5ba4ec1898288d32182c337e7d5fa25f9bbbbef6fe3fa64dcd984516acc,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.05,raw data\A7-750-8-70000\A7-750-8-70000-0.05s.csv,2736,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b42b859d270bf980be98300dac18f9f5c1e3d91729f65edaeb74caf2a10fe1e1,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.1,raw data\A7-750-8-70000\A7-750-8-70000-0.1s.csv,4344,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",eeeb0df385ab603bb3c1af1f3ee61ad1f22794c6faabf1ddba32cdb355e37eba,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.15,raw data\A7-750-8-70000\A7-750-8-70000-0.15s.csv,5280,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",63122a852c961ffdc1d9e82654c5f325a00b5f4a523de853191579d48b4b42a1,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.2,raw data\A7-750-8-70000\A7-750-8-70000-0.2s.csv,5664,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",602f69e7620ea3eaf1dd382d7633ddf0625b4afedcefb378f0d4baa156e60d30,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.3,raw data\A7-750-8-70000\A7-750-8-70000-0.3s.csv,5868,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a85e6a1db26f4a1b5a6f9d8988b6c6eac98e7336d1e322f251c736820095ba06,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.4,raw data\A7-750-8-70000\A7-750-8-70000-0.4s.csv,5304,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",2e9a1d59269e9af056fae883185a1bbb760fabc753bf131a83ccf4747ad7338b,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.5,raw data\A7-750-8-70000\A7-750-8-70000-0.5s.csv,5100,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ad36ec83dcb946336896f9932a126416c88e720e3db1b16baf55f69acbcaa48e,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.6,raw data\A7-750-8-70000\A7-750-8-70000-0.6s.csv,5328,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",e03205d95a83d42c7d6a177d0ffaf44cb1af392a6b3c21d37269a73464c023c4,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.7,raw data\A7-750-8-70000\A7-750-8-70000-0.7s.csv,5472,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",588e34403bc8b9f54a05566c911ef40c9bc90676004e438d2aea55ecabd7d186,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.8,raw data\A7-750-8-70000\A7-750-8-70000-0.8s.csv,5460,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",017d305717efaa81d059e06335aa0805ee65c36046329838b5e163e93880883d,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,0.9,raw data\A7-750-8-70000\A7-750-8-70000-0.9s.csv,5604,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",198e738c13b8cfbf0293aea0c0f05d578b36a472ec2323ff1be41dfa2a9b0ce3,ok
model_construction,,raw data,A7-750-8-70000,7,750.0,8.0,70000.0,14.0,1.0,raw data\A7-750-8-70000\A7-750-8-70000-1s.csv,5424,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",299194013c6bb5d387b9f1ac02973f156be26d18bb765b74b11c981370d6f5a3,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.05,raw data\A8-550-6-60000\A8-550-6-60000-0.05s.csv,2292,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b2bb1d30fc862e4eabbe6152f3faf170d0a291dd89a92af72aa7d4c7bf5f5a1c,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.1,raw data\A8-550-6-60000\A8-550-6-60000-0.1s.csv,3252,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",fdbcaee78bdbc331149e6b17a25580512f1a5822eda1f8aa12f99ca4745e72bb,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.15,raw data\A8-550-6-60000\A8-550-6-60000-0.15s.csv,3816,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",cda61739c3a9bb8c5555fbd94d104cbc4e9a8306ccce91fe2de4c54f51afcccb,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.2,raw data\A8-550-6-60000\A8-550-6-60000-0.2s.csv,3984,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",95a1f61772aa80d6a4c6bd097e2bc09bc1fba858d1df6ebc7503ffbed834444d,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.3,raw data\A8-550-6-60000\A8-550-6-60000-0.3s.csv,3372,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",9c630f3c54d0c0bfd87ef4ae578db0d171dad516d8586794b154aa6d1777541a,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.4,raw data\A8-550-6-60000\A8-550-6-60000-0.4s.csv,2112,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ff9e017fc3932b33f6715688176b71e84f0ebd5bdd44fbd160949de1a89b90eb,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.5,raw data\A8-550-6-60000\A8-550-6-60000-0.5s.csv,2460,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5006a8727c2063dc58b8d2cd72a46345cd4f32f896024408f22bd55cccc863d3,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.6,raw data\A8-550-6-60000\A8-550-6-60000-0.6s.csv,3324,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",0543b4bbb646e6ed477ca317141ce297294739b956ad8b77a878d227edfb50ac,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.7,raw data\A8-550-6-60000\A8-550-6-60000-0.7s.csv,3456,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",9ca4ad2746c3b0ecbb4724574085e439af761e1aa87ce17dd00d905819716ee7,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.8,raw data\A8-550-6-60000\A8-550-6-60000-0.8s.csv,3588,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ac7731b199db9845a7501da385c023385bb285fd98b4b6abf97ad5c0a5e54937,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,0.9,raw data\A8-550-6-60000\A8-550-6-60000-0.9s.csv,3180,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",bd844127d3506afcee891f82884f48c9442c5c383774517074b04f34bdc812c3,ok
model_construction,,raw data,A8-550-6-60000,8,550.0,6.0,60000.0,12.0,1.0,raw data\A8-550-6-60000\A8-550-6-60000-1s.csv,3300,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",674cd228388a7dc400fd27df87fe41e0e77c26efd3406d05f72891fb260d3571,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.05,raw data\A9-550-10-60000\A9-550-10-60000-0.05s.csv,2292,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",bfdb71970b37b501cc22d6632f53013cdfdfdfeca0e2ad9ef646ead0958dbc09,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.1,raw data\A9-550-10-60000\A9-550-10-60000-0.1s.csv,3288,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a403a552de5c95d77a96347b7d7952574451112ccbce77b96ccc44c89d9fcf42,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.15,raw data\A9-550-10-60000\A9-550-10-60000-0.15s.csv,3768,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",811e7b8579c6b851f8b165ff7aead22828aef5b96740bdf9a851f464e30c322c,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.2,raw data\A9-550-10-60000\A9-550-10-60000-0.2s.csv,3936,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4690656918151bfea7a7294631fcb8e7d45d53d29c94f02ce6025a2f1697327f,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.3,raw data\A9-550-10-60000\A9-550-10-60000-0.3s.csv,3924,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",04f613c0616051eceda2ce1d96f72637fe7c83183467072737c8c51c5df04582,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.4,raw data\A9-550-10-60000\A9-550-10-60000-0.4s.csv,3756,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ab0416f57976422811e0e978680376eacb5266470627e92c49d524dab7a9ca57,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.5,raw data\A9-550-10-60000\A9-550-10-60000-0.5s.csv,3804,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",eda957382347e0f791125076f9d05d473c55e7909f7b7e5aee5f61f9474e6225,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.6,raw data\A9-550-10-60000\A9-550-10-60000-0.6s.csv,3720,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",38d123ca84d65213c328cbb3687891a42df56a680579941d7d8ade7d38778944,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.7,raw data\A9-550-10-60000\A9-550-10-60000-0.7s.csv,3780,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",228abdcca6f87aba31caadd8873e14f69290df9442cece5585804025eb7b9ece,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.8,raw data\A9-550-10-60000\A9-550-10-60000-0.8s.csv,4020,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b8582f68b9a5b0ccd7263ba35b37bc23d520706cd5db77d48ee65016e5a66dac,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,0.9,raw data\A9-550-10-60000\A9-550-10-60000-0.9s.csv,3792,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",934d8be14866be555f272e5215ce9a35ef2076c2efd7ffb68319b70914e366f6,ok
model_construction,,raw data,A9-550-10-60000,9,550.0,10.0,60000.0,12.0,1.0,raw data\A9-550-10-60000\A9-550-10-60000-1s.csv,1068,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c63eee0065c669dcaadc31d14310bc615f9bb0324650dccc749049f920b4d95a,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.05,raw data\A10-550-8-40000\A10-550-8-40000-0.05s.csv,1764,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a0d6dd388cf0cc5a768052fa6704bb61e8dd6d81fee69ef4e44c24ea2003ffc4,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.1,raw data\A10-550-8-40000\A10-550-8-40000-0.1s.csv,2460,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a63796b5c8059e803cafc2156becfbc531518d38ea481e779637cce7e7d28178,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.15,raw data\A10-550-8-40000\A10-550-8-40000-0.15s.csv,2796,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",9a744c69b1368ccc1f988e1962cd964a02c6ead4887db293828c5999aeee3295,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.2,raw data\A10-550-8-40000\A10-550-8-40000-0.2s.csv,3024,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",74b8b814a12c063ebd44d52e40ebf7d933cb6e4f0890044f2a3288b20404feec,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.3,raw data\A10-550-8-40000\A10-550-8-40000-0.3s.csv,3180,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",316772744d57c3a9669c854b0f11794ac6aa50379087df9d4e3350460651f74b,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.4,raw data\A10-550-8-40000\A10-550-8-40000-0.4s.csv,3108,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",cc191f48e1230410814f410fbcd98012e650251b46601f3a09f82706dcd8f136,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.5,raw data\A10-550-8-40000\A10-550-8-40000-0.5s.csv,3324,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f4f1c4eb0fda20e3f59d7657c0bf0f65aeed52f12865c014caa4999c3f322533,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.6,raw data\A10-550-8-40000\A10-550-8-40000-0.6s.csv,3072,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ec3ca9d282c4755cef795b91a30d1e33886d4fc8f9e9d2d3a8525eb9b88a997a,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.7,raw data\A10-550-8-40000\A10-550-8-40000-0.7s.csv,3156,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",11c85df78e1ed60d4d8718f0826fa182222df2686fbf334302687a1b35ba0ef3,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.8,raw data\A10-550-8-40000\A10-550-8-40000-0.8s.csv,3120,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",e88e48bab56de32be5a40087e5bb1a10db26140b7d1e6d3c6b52a6b4f2dbefc1,ok
model_construction,,raw data,A10-550-8-40000,10,550.0,8.0,40000.0,8.0,0.9,raw data\A10-550-8-40000\A10-550-8-40000-0.9s.csv,3144,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",2cce21765f7d5248addc4f35b48d7c391eba54f74605f288229900adc4f3bb7c,ok
