case_id,case_index,power_W,scan_speed_mm_s,scan_speed_m_s,particle_rate,powder_feed_g_min,powder_feed_kg_s,time_s,source_file,source_folder,raw_rows,exact_dedup_rows,unique_points,coordinate_multi_value_points,schema,laser_x_m,xi_min_m,xi_max_m,front_length_m,rear_length_m,melt_pool_length_m,half_width_m,full_width_m,z_min_m,z_max_m,height_span_m,volume_half_convex_hull_m3,volume_proxy_m3,convex_hull_status,boundary_point_count,Tmax_K,Tmean_K,Gmax_K_per_m,Gmean_K_per_m,Umax_m_per_s,Umean_m_per_s,FOF_min,FOF_mean,heat_flux_max,heat_flux_nonzero_points,heat_absorption_max,melt_region_min,melt_region_mean,pressure_mean_Pa,pressure_max_Pa,fit_status,ellipsoid_af_m,ellipsoid_ar_m,ellipsoid_b_m,ellipsoid_c_m,ellipsoid_xic_m,ellipsoid_zc_m,ellipsoid_residual_rmse,ellipsoid_volume_full_m3,superellipsoid_fit_status,superellipsoid_af_m,superellipsoid_ar_m,superellipsoid_b_m,superellipsoid_c_m,superellipsoid_xic_m,superellipsoid_zc_m,superellipsoid_n,superellipsoid_m,superellipsoid_p,superellipsoid_residual_rmse,superellipsoid_volume_full_m3,ellipsoid_radial_distance_rmse_m,ellipsoid_radial_distance_mean_m,ellipsoid_chamfer_distance_m,ellipsoid_hausdorff_distance_m,superellipsoid_radial_distance_rmse_m,superellipsoid_radial_distance_mean_m,superellipsoid_chamfer_distance_m,superellipsoid_hausdorff_distance_m,ellipsoid_volume_relative_error,superellipsoid_volume_relative_error,L_ref_m,lf_star,lr_star,w_star,h_star,asymmetry_ratio_lr_lf
A4-750-6-60000,4,750.0,6.0,0.006,60000.0,12.0,0.0002,0.9,A4-750-6-60000-0.9s.csv,A4-750-6-60000,4284,754,740,14,multi_condition_flow3d,0.0054,-0.001079,0.0006499999999999995,0.0006499999999999995,0.001079,0.0017289999999999996,0.00085,0.0017,-0.00021088,0.0011014,0.0013122799999999999,7.795859028418887e-10,1.5591718056837775e-09,ok,241,2266.7,1766.1727702702703,6086100.0,807426.3162162162,0.6489384909989544,0.1045590807900897,0.50073,0.9286746081081081,742240000.0,273,175390000.0,0.375,0.9903714662162162,104509.99324324324,106920.0,ok,0.001196771729997923,0.0005738264071944824,0.0008360170369160802,0.0006497223080186287,-0.0005622607395267622,0.0004484254353042571,0.29901909169791135,2.014287802500137e-09,ok,0.0015683204343092758,0.0008613300616402408,0.0009227577270986202,0.0007392995872853599,-0.0005810063791370533,0.00042018330795270714,1.0000000000000002,2.79826663767151,1.0000000000000002,0.20226925065505755,2.071996099943323e-09,0.00013370890456711426,9.60539674961222e-05,0.000122091544632016,0.0003998642481576594,0.00014392747287952692,0.00011002317137061125,0.0001764752845397244,0.000535304385266291,0.29189598936902766,0.32890813724959944,0.0019696277777777778,0.33001159271492336,0.5478192439067732,0.8631072424851847,0.666257865981446,1.6600000000000013
A4-750-6-60000,4,750.0,6.0,0.006,60000.0,12.0,0.0002,1.0,A4-750-6-60000-1s.csv,A4-750-6-60000,4764,871,858,13,multi_condition_flow3d,0.006,-0.0011653000000000002,0.0008024,0.0008024,0.0011653000000000002,0.0019677,0.00095,0.0019,-0.00028938,0.00105,0.0013393799999999998,8.481078461543293e-10,1.6962156923086586e-09,ok,214,2715.3,1846.9315850815851,4449300.0,1120273.641025641,0.5170894281108442,0.11973474027317195,0.51034,0.9293432342657343,742220000.0,345,138170000.0,0.12415,0.9244805244755245,103301.83566433567,108280.0,ok,0.0008890198972357587,0.0012391999556399802,0.0014350053569965899,0.0016551845476229631,6.13121937211495e-05,0.0013848449999999987,0.18961457422935046,1.0587052076496038e-08,ok,0.0016834081046586701,0.0015035060957060524,0.0019453148953433466,0.0020348526122250152,-5.316588588085662e-05,0.0013848449999999998,1.0000000000000002,1.7738953954409737,1.0000000000000002,0.12632737507952346,1.258689728527668e-08,0.00015456350591354029,9.667180678546933e-05,0.000536650555481653,0.0022575451543221828,0.0001777001804223818,0.00012974070681190598,0.0006769323708652402,0.0025302436945757963,5.241571826332051,6.4205758986612755,0.0019696277777777778,0.40738661845300717,0.5916346292164623,0.9646492710128535,0.6800168108469451,1.452268195413759
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.05,A5-750-10-60000-0.05s.csv,A5-750-10-60000,2520,471,455,16,multi_condition_flow3d,0.0005,-0.0007758999999999999,0.0005851999999999999,0.0005851999999999999,0.0007758999999999999,0.0013610999999999999,0.00065858,0.00131716,-0.0007,0.00021814,0.00091814,3.5823086232761854e-10,7.164617246552371e-10,ok,180,3538.1,1980.5652747252745,12270000.0,2519502.89010989,0.43590903971356226,0.10348984383183284,0.51326,0.9577258571428572,742240000.0,149,138750000.0,0.063831,0.7555657890109889,102206.63956043957,105490.0,ok,0.0007590735221616467,0.0007635174197007452,0.0007758017812723164,0.00043255361143406784,-7.25151139174005e-05,-0.00018477503064402194,0.28641403174049235,1.0701202200359271e-09,ok,0.001101988453386514,0.0011794761503483853,0.0009455176666374483,0.0004959039919221114,-5.814754218915284e-05,-0.00016423722456498718,1.0000000000000002,2.1570388103079954,1.0000000000000002,0.19458077794330628,1.1867222430590767e-09,0.00011086646360914773,7.003507250752645e-05,0.00010734905994497587,0.00041466931215360624,0.00011720997651451573,7.791959897656003e-05,0.00018475684151466194,0.0005055309481670259,0.49361812810149946,0.6563651653968396,0.0021054544444444444,0.2779447456315844,0.36851901595274494,0.6255941578197158,0.4360768775703741,1.3258714969241285
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.1,A5-750-10-60000-0.1s.csv,A5-750-10-60000,4020,769,753,16,multi_condition_flow3d,0.001,-0.000972402,0.0007723000000000001,0.0007723000000000001,0.000972402,0.001744702,0.00076499,0.00152998,-0.00080088,0.00038481,0.00118569,7.359343722497644e-10,1.4718687444995287e-09,ok,247,3946.2,1974.3641434262945,16123000.0,2049207.549800797,0.5500238428468351,0.11911837758681605,0.50721,0.947976812749004,742240000.0,223,131410000.0,0.093143,0.8436061772908366,102865.37848605578,112560.0,ok,0.0008855633247122972,0.0009706328950740274,0.0008698785297387945,0.0005936015632881345,-0.00012741705024193705,-0.0001764382408918107,0.20931835604160495,2.007410286656693e-09,ok,0.001113093750088219,0.0016228130411970985,0.000936793897968923,0.0006916507497679185,-6.250883090621316e-05,-0.00014815830401878195,1.0000000000000029,2.703885275600742,1.0000000000000002,0.14322716963747906,2.1842595191443433e-09,9.419202608608492e-05,6.565200017237858e-05,0.00011582932329598798,0.00042801905161304307,0.00011313509348655246,8.044520143180309e-05,0.00020726506967379344,0.0007950450489430617,0.36385142639825646,0.48400428184039246,0.0021054544444444444,0.36680917131112895,0.4618489858879767,0.7266744735499172,0.563151581421588,1.259098795804739
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.15,A5-750-10-60000-0.15s.csv,A5-750-10-60000,4824,915,906,9,multi_condition_flow3d,0.0015,-0.0010818400000000001,0.0009028999999999999,0.0009028999999999999,0.0010818400000000001,0.00198474,0.0007631,0.0015262,-0.0009,0.00045,0.00135,9.55159721705944e-10,1.910319443411888e-09,ok,280,3452.9,1915.523123620309,10066000.0,1582472.7097130243,0.6143738986290352,0.11352373437217611,0.5169,0.9612428145695364,580300000.0,234,145160000.0,0.064796,0.8573030309050772,103168.4050772627,105220.0,ok,0.0010202656830164318,0.0011519751239543274,0.0008775900939441899,0.0006601149406685142,-0.00013188682456364483,-0.00014889729081045058,0.23075230229992655,2.635590032268211e-09,ok,0.0013431832374716161,0.0018260431493881551,0.000987120218506274,0.0007796882741859204,-8.761245212786583e-05,-0.00011371241552682576,1.0000000000000002,2.4827226092613,1.0000000000000002,0.14773523302815145,2.8946693057302036e-09,0.00011820587200685924,8.39053756660763e-05,0.00013445966091931658,0.0004675380535523839,0.00013901402539527014,9.22072716392798e-05,0.00023787167940268462,0.0009266744635968027,0.37965932418138815,0.515280240544606,0.0021054544444444444,0.42883853525419946,0.5138273130794144,0.7248791366762203,0.6411917406060132,1.1981836305238678
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.2,A5-750-10-60000-0.2s.csv,A5-750-10-60000,5112,998,978,19,multi_condition_flow3d,0.002,-0.00117989,0.0008072000000000001,0.0008072000000000001,0.00117989,0.0019870900000000004,0.00078475,0.0015695,-0.0009,0.00053553,0.00143553,1.0549026469545203e-09,2.1098052939090406e-09,ok,289,2989.1,1912.3811860940696,6030100.0,1436226.7910702114,0.4943940579386043,0.10490824626775995,0.50865,0.9689109202453987,742240000.0,222,142950000.0,0.085264,0.8730689713701433,103312.99591002044,105620.0,ok,0.0009317524578833155,0.001550714307511221,0.0008837692234521193,0.0006775254409243282,-0.0001007509402816994,-0.00011199100944720787,0.2685454896151626,3.1131965297409647e-09,ok,0.0010380728500341994,0.0030048012620767324,0.0009816242578505937,0.0007591659659005336,7.129444131504217e-05,-8.444500028818932e-05,1.0000000000000002,2.649675713549757,1.0000000000000002,0.17378506618500977,3.6801672576436204e-09,0.00015701841274823805,9.872578058867452e-05,0.00017385022629932568,0.0006836688434864245,0.00018807231606780947,0.00011129058613241403,0.0003828020016831932,0.0018227079974009362,0.47558475596240635,0.7443160600023987,0.0021054544444444444,0.38338516519790666,0.5603968317212067,0.7454447680601021,0.6818147995497409,1.4617071357779978
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.3,A5-750-10-60000-0.3s.csv,A5-750-10-60000,5436,1034,1021,13,multi_condition_flow3d,0.003,-0.0012928,0.0010683000000000003,0.0010683000000000003,0.0012928,0.0023611000000000005,0.00079333,0.00158666,-0.00079999,0.00060372,0.0014037099999999999,1.0836305591107063e-09,2.1672611182214126e-09,ok,298,3096.9,1886.771792360431,6274100.0,1301714.3398628796,0.6313067046602626,0.12029560545016696,0.50311,0.9565136141038199,656260000.0,285,152960000.0,0.10373,0.8916615377081293,103213.03525954946,105440.0,ok,0.0012903155050181527,0.001443374947831358,0.0008349927811280328,0.0006672757136968999,-0.0003029156899291074,-3.8602992307716886e-05,0.26103059073878926,3.1900389736004732e-09,ok,0.0013746265318059824,0.002768876647787925,0.0009408546042172553,0.0007782749565654796,-7.461292511501686e-05,-6.792545502346978e-06,1.0000000000000002,2.2999043649498976,1.0000000000000002,0.15532723278971336,3.473987457949105e-09,0.00015781657254002453,0.0001010492160422697,0.00016522752045092408,0.00066351552062677,0.00017182192275425368,0.00010674432824775932,0.00033089797155464167,0.0016298618730276088,0.47192184032647383,0.6029390407742249,0.0021054544444444444,0.5073963973995587,0.6140242090781141,0.7535950275184718,0.6667016727452346,1.210146962463727
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.4,A5-750-10-60000-0.4s.csv,A5-750-10-60000,5568,1060,1045,15,multi_condition_flow3d,0.004,-0.00135,0.0008897999999999996,0.0008897999999999996,0.00135,0.0022397999999999997,0.00085,0.0017,-0.0008,0.0006737,0.0014737,1.1146815904928063e-09,2.2293631809856125e-09,ok,290,2823.9,1876.9957894736842,6005500.0,1213029.1961722488,0.4846143913721507,0.10431238489166746,0.51343,0.9508007799043062,697330000.0,300,145160000.0,0.08171,0.8839582660287082,103285.97129186602,107640.0,ok,0.0023501113906292093,3.694603633660901e-08,0.0010304986982529467,0.0007257821886024054,-0.0013499819610625404,-7.187847106255706e-05,0.2953927284740683,3.6813545148630498e-09,ok,0.0023501113906292093,3.694603633660901e-08,0.0010304986982529467,0.0007257821886024054,-0.0013499819610625404,-7.187847106255706e-05,2.0,2.0,2.0,0.2953927284740683,3.6813545148630415e-09,0.00032822734641863174,0.0001753542045939714,0.0001650402770895295,0.0007985579803067132,0.00032822734641863174,0.0001753542045939714,0.0001650402770895295,0.0007985579803067132,0.6513031821201536,0.6513031821201498,0.0021054544444444444,0.42261660058609657,0.6411917406060132,0.8074266363186833,0.6999439023193199,1.5171948752528666
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.5,A5-750-10-60000-0.5s.csv,A5-750-10-60000,5520,1064,1047,17,multi_condition_flow3d,0.005,-0.0013717,0.0008104999999999996,0.0008104999999999996,0.0013717,0.0021821999999999996,0.00085,0.0017,-0.00077537,0.00069369,0.00146906,1.1142200595998487e-09,2.2284401191996973e-09,ok,289,3100.0,1884.4175740210121,5216600.0,1255631.7153772684,0.5610527683738848,0.11219441566246323,0.516,0.9513350573065902,742250000.0,300,199320000.0,0.082423,0.8917647831900669,103166.30276981853,106570.0,ok,0.001264346667507966,0.00182759860270754,0.0009231431757401187,0.0006795806079859657,-0.0004631432564231101,-2.000061153484745e-05,0.2978500802439998,4.062566217791836e-09,ok,0.001163146266766789,0.0029231142438868748,0.0010097446654564683,0.0007850968987763271,-0.0001462771151250073,2.7796269908577184e-05,1.0000000000000002,2.5454162822215296,1.0000000000000002,0.1861674429521065,3.8877167085393185e-09,0.00022237528886178605,0.00012877393449466903,0.000252811418305805,0.0011241572033790594,0.00022639417735347028,0.00013259877767674927,0.00038250921077181814,0.0017908275810347414,0.8230537956976068,0.7445910594786452,0.0021054544444444444,0.38495252278605446,0.6514983041401988,0.8074266363186833,0.6977401025590146,1.6924120913016665
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.6,A5-750-10-60000-0.6s.csv,A5-750-10-60000,5616,1069,1049,20,multi_condition_flow3d,0.006,-0.0013563999999999998,0.0009750000000000002,0.0009750000000000002,0.0013563999999999998,0.0023314,0.00085,0.0017,-0.000775,0.00068931,0.00146431,1.114833681887898e-09,2.229667363775796e-09,ok,284,2983.6,1870.9658245948526,4598900.0,1194808.1534795044,0.5331679878387299,0.10227091304292112,0.51662,0.9544000333651096,719730000.0,310,138760000.0,0.098783,0.8834027721639656,102986.44423260247,106630.0,ok,0.0029705980376924126,2.124210004859038e-06,0.0011391623416873063,0.0007403102976503511,-0.0019392497723267794,-6.852521833262952e-05,0.257107625298562,5.2506413826532235e-09,not_converged:The maximum number of function evaluations is exceeded.,0.003071717811689643,0.0057995032622500005,0.0012434973043500507,0.0007700685866750639,-0.0019392499992713927,-6.920891822824949e-05,1.720216387706108,1.9351087169702426,1.7492561566337164,0.2377538937033581,1.5865971710214487e-08,0.00037980281185230234,0.00020518429047058925,0.00023361290505333817,0.0012228461434948183,0.00038451145850724083,0.00021172548778297965,0.0013809882054606208,0.0064164505753779594,1.3548989719083504,6.115846950078913,0.0021054544444444444,0.4630829237710097,0.6442314644133306,0.8074266363186833,0.6954840575457713,1.3911794871794867
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.7,A5-750-10-60000-0.7s.csv,A5-750-10-60000,5568,1070,1054,16,multi_condition_flow3d,0.006999999999999999,-0.0013499999999999996,0.0008668000000000009,0.0008668000000000009,0.0013499999999999996,0.0022168000000000005,0.0007885,0.001577,-0.0008,0.00068822,0.0014882200000000002,1.1121579338229336e-09,2.224315867645867e-09,ok,258,3641.5,1897.7260436432634,9477100.0,1350003.1973434535,0.6166839424697225,0.11243716894297759,0.5223,0.9574798197343455,742240000.0,298,155070000.0,0.125,0.8886809962049336,103082.22011385199,110140.0,ok,0.0009639022477366854,0.0018846774899652914,0.0008104362497447594,0.0007131938754565178,-0.00011568672739161252,-8.394358866104843e-06,0.29355506790656183,3.4483668196497366e-09,ok,0.0010807671111512176,0.003820441751838245,0.0009831541464811915,0.0007835962084806541,3.973661631265763e-05,-1.849873800500424e-06,1.0000000000000002,2.074838193713716,1.0000000000000002,0.1986079668206873,4.1062312636539525e-09,0.00022474957021724115,0.0001329721162563089,0.00020332917869434023,0.0008551649247954671,0.0003344844470993469,0.0001643633458303146,0.000504900395626046,0.0024930635248793993,0.5503044643112488,0.846064816324776,0.0021054544444444444,0.4116925931535503,0.6411917406060131,0.7490069443968022,0.7068402757071712,1.5574526995846771
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.8,A5-750-10-60000-0.8s.csv,A5-750-10-60000,5616,1061,1049,12,multi_condition_flow3d,0.008,-0.0013889000000000002,0.0009108999999999992,0.0009108999999999992,0.0013889000000000002,0.0022997999999999994,0.00079562,0.00159124,-0.00069999,0.00069568,0.00139567,1.1267026415309986e-09,2.2534052830619973e-09,ok,277,3042.4,1880.0350333651097,6345900.0,1263232.1172545282,0.6889024465771624,0.10961043188494946,0.50311,0.9533924308865587,697290000.0,297,141940000.0,0.107363,0.9007422907530982,103185.60057197331,105670.0,ok,0.0030187219231505957,0.005744541084753636,0.0013474699457603565,0.0007242846574461071,-0.0019638499483280083,-6.718125299046044e-05,0.2908106572856624,1.7912360980082296e-08,not_converged:The maximum number of function evaluations is exceeded.,0.0031025168727953838,0.005720896287249999,0.001399574082545812,0.0007406401594045953,-0.0019638499996729735,-6.827984488022449e-05,1.807406328807023,1.9981354044572868,1.8237829628951314,0.27753027743692416,1.7893415044068176e-08,0.0004568737594171152,0.0002504980250215648,0.001387174822173216,0.006355425073399449,0.00046237129210131595,0.00025698905323185973,0.0013775893025242008,0.006332030456827848,6.949018809320631,6.940611118011602,0.0021054544444444444,0.4326381900133459,0.6596675618723644,0.7557703298680835,0.6628830197122922,1.524755736085192
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,0.9,A5-750-10-60000-0.9s.csv,A5-750-10-60000,5244,1020,997,23,multi_condition_flow3d,0.009000000000000001,-0.0013500000000000014,0.0007582999999999982,0.0007582999999999982,0.0013500000000000014,0.0021082999999999996,0.00081001,0.00162002,-0.0007,0.00067399,0.0013739899999999998,1.0320053629175705e-09,2.064010725835141e-09,ok,269,3213.6,1880.8817452357073,5634900.0,1258762.0651955868,0.5679450073730731,0.11511841102319374,0.50365,0.9514625075225677,697310000.0,282,149310000.0,0.125,0.9052129137412236,103527.8445336008,106080.0,ok,0.0011178733517571205,0.0016067522853196784,0.0008452290282521598,0.0006645698220372943,-0.00033752640538157146,1.519365967149995e-05,0.26490179312368495,3.2053870090332975e-09,ok,0.001215494942576217,0.0027276744908687443,0.0008945119099607131,0.0007698106220534998,-0.00013664158211805058,6.976678894227113e-05,1.0000000000000002,2.5137761625953234,1.0000000000000002,0.1722467245328437,3.2405116148108654e-09,0.00018754155249044302,0.00010690243293935213,0.00018865808709325047,0.000814464891225917,0.00020756557845497288,0.00011749702419543571,0.0003319508972636811,0.0015812806603448307,0.5529895115909983,0.5700071585140083,0.0021054544444444444,0.3601597754826213,0.6411917406060139,0.7694395878641138,0.6525859553150045,1.780298035078471
A5-750-10-60000,5,750.0,10.0,0.01,60000.0,12.0,0.0002,1.0,A5-750-10-60000-1s.csv,A5-750-10-60000,1872,331,322,9,multi_condition_flow3d,0.01,-0.0015262999999999995,-0.0003037000000000005,-0.0003037000000000005,0.0015262999999999995,0.001222599999999999,0.0005784,0.0011568,0.00013882,0.00088737,0.00074855,2.145795901235944e-10,4.291591802471888e-10,ok,155,1983.1,1707.100155279503,2903300.0,657585.5621118012,0.2732872357502268,0.040780054664005645,0.51803,0.942566149068323,453460000.0,90,124490000.0,0.7818,0.9974857919254658,103810.06677018634,104220.0,ok,2.851606070249868e-07,0.0016812059159766748,0.0007055220788037378,0.0004060714422794277,1.9499817525875125e-06,0.0004910545906695323,0.29648057585870763,1.008942085221147e-09,not_converged:The maximum number of function evaluations is exceeded.,2.851606070249868e-07,0.0020889608170047876,0.0009199560144639897,0.0005778979316765907,1.949999999999261e-06,0.00048412932446999463,1.0006164782264046,1.9719918390329618,1.0005113663662843,0.20348802772539187,1.1767591101179826e-09,0.00022781107085093912,0.0001476139541320456,0.0001400322335723558,0.0006578209270880378,0.0002521375813294522,0.00017898133443745469,0.00020790523954577266,0.000773530358570444,1.3509740246964135,1.7420108068996407,0.0021054544444444444,-0.14424439379410856,0.7249266323607094,0.5494300781726194,0.355528946244912,-5.025683240039503
A6-750-8-40000,6,750.0,8.0,0.008,40000.0,8.0,0.00013333333333333334,0.05,A6-750-8-40000-0.05s.csv,A6-750-8-40000,2184,372,356,16,multi_condition_flow3d,0.0004,-0.00069165,0.00065,0.00065,0.00069165,0.00134165,0.00065,0.0013,-0.0006106,0.00016542,0.00077602,2.8757486379591323e-10,5.751497275918265e-10,ok,127,3843.6,2006.8300561797753,13127000.0,2910736.966292135,0.47024608969985066,0.09763825590135876,0.52144,0.9458124719101124,742240000.0,125,129110000.0,0.068178,0.7192138651685394,102591.13764044944,117570.0,ok,0.000843474323481161,0.0007093164782631875,0.0009161883862931827,0.0003802834677653651,-5.9659860158048615e-05,-0.00019621824067987578,0.31192034227348414,1.133088394191007e-09,ok,0.0010684902383927962,0.0009101807832380993,0.0007981815826244939,0.000442745240607874,-6.107519723441751e-05,-0.0001540393593674961,1.0000000000000002,4.039191250767022,1.0000000000000002,0.19619787118430146,9.974903531774172e-10,0.00012357091089594806,8.137956839762706e-05,0.0001437044122546242,0.0004463129305122422,0.00011770613672549897,8.311886710968166e-05,0.00017994562798462718,0.0004301396014288197,0.9700755122240791,0.7343142234526422,0.0019233188888888887,0.337957477439172,0.3596127527243128,0.675914954878344,0.40347963329591735,1.0640769230769231
A6-750-8-40000,6,750.0,8.0,0.008,40000.0,8.0,0.00013333333333333334,0.1,A6-750-8-40000-0.1s.csv,A6-750-8-40000,3240,615,599,16,multi_condition_flow3d,0.0008,-0.0008500000000000001,0.0007675999999999999,0.0007675999999999999,0.0008500000000000001,0.0016175999999999999,0.00068726,0.00137452,-0.0007754,0.0002657,0.0010411,5.255363456193092e-10,1.0510726912386183e-09,ok,187,3165.0,1928.5955759599333,7691700.0,1989770.2086811352,0.6667971051226903,0.1152170106285119,0.50283,0.9549283889816361,697240000.0,164,128870000.0,0.125,0.8213087896494157,102556.72787979967,105200.0,ok,0.001015311548744063,0.0008876046977513905,0.0008466037361666266,0.0004963855937908553,-0.00017365821374308303,-0.00018883912217024319,0.2457069434393552,1.6748566316669307e-09,ok,0.0013243236742299814,0.001635668831691635,0.0008869622364726234,0.0005648288794416878,-8.121685509475805e-05,-0.00016015445651519023,1.0000000000000002,2.821432969242416,1.0000000000000002,0.14306207885941946,1.8600746158895781e-09,9.817252296263234e-05,6.849333904124143e-05,0.00013295164779172588,0.0004615369957789796,8.696915883803532e-05,6.436407579310902e-05,0.00023307222845174206,0.0009220556278508087,0.5934736442378928,0.7696916981998699,0.0019233188888888887,0.39910178412662833,0.4419443935743019,0.7146604798302933,0.5413038919414185,1.1073475768629497
A6-750-8-40000,6,750.0,8.0,0.008,40000.0,8.0,0.00013333333333333334,0.15,A6-750-8-40000-0.15s.csv,A6-750-8-40000,3588,689,672,15,multi_condition_flow3d,0.0012,-0.0008996299999999999,0.0007909,0.0007909,0.0008996299999999999,0.00169053,0.00070094,0.00140188,-0.0008,0.0003225,0.0011225,6.284205969044953e-10,1.2568411938089906e-09,ok,227,3123.4,1892.850744047619,11527000.0,1743166.0788690476,0.41430612121454347,0.09597284019086416,0.50186,0.9617500000000001,580340000.0,159,143780000.0,0.064597,0.8384490550595238,102686.06398809524,104020.0,ok,0.0010197160560780612,0.0009660896540546091,0.0008558556795424435,0.0005601450682010457,-0.0001734014285201552,-0.0001905300258742397,0.2356491995060601,1.993868087575234e-09,ok,0.0015101592148252907,0.0016691545523266427,0.0009995323801824526,0.0006353088896869769,-0.00014641419319763986,-0.00016680114277645397,1.0000000000000002,2.275250046409709,1.0000000000000002,0.1589550599447962,2.29962419945864e-09,0.00010858311944302624,7.345511288183251e-05,0.00013800058688919235,0.0004828549536747601,0.00013853786200093018,8.65590935387085e-05,0.0002632158991348591,0.0009917192201939677,0.5864121079072887,0.8296855726771534,0.0019233188888888887,0.411216259856371,0.4677487468132343,0.7288858899575792,0.5836265668084163,1.137476292830952
A6-750-8-40000,6,750.0,8.0,0.008,40000.0,8.0,0.00013333333333333334,0.2,A6-750-8-40000-0.2s.csv,A6-750-8-40000,4068,766,754,12,multi_condition_flow3d,0.0016,-0.0009725700000000001,0.0007747999999999998,0.0007747999999999998,0.0009725700000000001,0.0017473699999999998,0.00075,0.0015,-0.00086756,0.00042557,0.00129313,7.404695462193419e-10,1.4809390924386839e-09,ok,237,3121.0,1898.7159814323609,10771000.0,1570385.4442970823,0.470291161303293,0.09755346729661697,0.50662,0.9545464522546421,719730000.0,200,178590000.0,0.094177,0.8530675636604774,103129.66180371353,104610.0,ok,0.001008382710783213,0.00116613119559205,0.0008741820938672809,0.0006053733987628886,-0.0002242073591022538,-0.0001562663564241991,0.22319924988333353,2.4101609344304675e-09,ok,0.0011651794309722838,0.0026343566497597504,0.0009788905895197104,0.000672539438841874,-3.9509911039410765e-05,-0.00013048474023861638,1.0000000000000002,2.4355226817447986,1.0000000000000002,0.14952447596983184,2.942514256548293e-09,0.00010615681924698651,6.81944675825075e-05,0.00015521433719426723,0.0006561439070549965,0.0001173351186895317,8.123949702459211e-05,0.0003736633476531469,0.001758647440263942,0.6274544623314795,0.9869245612949633,0.0019233188888888887,0.4028453131074929,0.5056727751277162,0.7799018710134739,0.6723430043091023,1.2552529685080025
A6-750-8-40000,6,750.0,8.0,0.008,40000.0,8.0,0.00013333333333333334,0.3,A6-750-8-40000-0.3s.csv,A6-750-8-40000,4320,817,806,11,multi_condition_flow3d,0.0024,-0.0009886999999999997,0.0008856000000000003,0.0008856000000000003,0.0009886999999999997,0.0018743,0.00075,0.0015,-0.00079607,0.00050319,0.00129926,7.964457862870488e-10,1.5928915725740976e-09,ok,253,3192.7,1897.263895781638,7591600.0,1558031.8424317618,0.6326343421756362,0.1181868852730595,0.51002,0.9496025372208438,742240000.0,241,146300000.0,0.074451,0.8792526873449132,103131.45161290323,106330.0,ok,0.001052537011759974,0.0011921751340253331,0.0008701953991398094,0.0006129545037580926,-0.00020901219600732656,-9.840130410602169e-05,0.2624212729585695,2.5076348296161884e-09,ok,0.0009818649821793767,0.002404867819933313,0.0009327902029662242,0.0007080467426609573,5.553153552996176e-05,-6.935958791305531e-05,1.0000000000000002,2.659356759474626,1.0000000000000002,0.16726999332573897,2.7365703620002234e-09,0.0001439956314144118,9.145780347065844e-05,0.00015908919412703469,0.0005828349313308074,0.00017958480724231343,0.00010456932105599817,0.00030870872280754904,0.0014273664774773008,0.5742658651673789,0.7179891017804506,0.0019233188888888887,0.46045406464635513,0.5140593199140142,0.7799018710134739,0.675530203288644,1.1164182475158078
A6-750-8-40000,6,750.0,8.0,0.008,40000.0,8.0,0.00013333333333333334,0.4,A6-750-8-40000-0.4s.csv,A6-750-8-40000,4356,834,820,14,multi_condition_flow3d,0.0032,-0.0010500000000000002,0.0008724999999999996,0.0008724999999999996,0.0010500000000000002,0.0019224999999999997,0.00076594,0.00153188,-0.00077277,0.00052675,0.00129952,7.966259645437514e-10,1.5932519290875027e-09,ok,231,3019.3,1888.6096341463413,6173500.0,1497645.268292683,0.5550377945689825,0.10636465478545223,0.50011,0.9586745182926829,742260000.0,225,137300000.0,0.090865,0.8896795792682927,103080.9756097561,106530.0,ok,0.0010445277027198102,0.001528776227136016,0.0008300591195187856,0.0005970685778485112,-0.00016835355315528586,-6.307706709703544e-05,0.272314363811324,2.6710556612391275e-09,ok,0.0010634250145708556,0.002673852134506671,0.000888278028041773,0.0006836655744422534,5.461887364098042e-05,-3.0012550106313193e-05,1.0000000000000002,2.807635121919837,1.0000000000000002,0.1682104600804193,2.8410988666047654e-09,0.00018067648709450598,0.00010004313757048131,0.00019050736431016507,0.0008273602778238536,0.00022855251407498102,0.00011100052106727153,0.0003429330465681165,0.0016417688860697578,0.676480418742635,0.7832075484960733,0.0019233188888888887,0.45364292163950376,0.5459313097094318,0.7964773854454136,0.6756653862796197,1.2034383954154735
