case_id,time_s,point_count,median_nearest_neighbor_m,convex_full_volume_proxy_m3,case_index,power_W,scan_speed_mm_s,powder_feed_g_min,validation_cohort,source_root,method,alpha_radius_multiplier,alpha_radius_m,retained_tetrahedra,total_tetrahedra,alpha_full_volume_m3,alpha_to_convex_volume_ratio,relative_difference_from_convex,status,manuscript_use,valid_fraction,mean_alpha_to_convex_volume_ratio,mean_relative_difference_from_convex,n_condition_time_steps
A1-750-8-60000,0.7,927.0,6.330421155025915e-05,1.879811038583468e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002532168462010366,3036.0,5418.0,8.063625652501494e-10,0.42895937341541734,0.5710406265845827,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,0.8,962.0,6.33343674770691e-05,2.0012799847343325e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.500155121560366e-05,1182.0,5715.0,3.8946433971711943e-11,0.019460762246558936,0.980539237753441,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,0.8,962.0,6.33343674770691e-05,2.0012799847343325e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00015833591869267278,2155.0,5715.0,2.7987244269827836e-10,0.13984672051543606,0.8601532794845639,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,0.8,962.0,6.33343674770691e-05,2.0012799847343325e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002533374699082764,3275.0,5715.0,8.938224372614872e-10,0.44662538179541184,0.5533746182045881,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,0.9,988.0,6.393461972984597e-05,2.0812098500414344e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.590192959476896e-05,1181.0,5930.0,5.731688183268115e-11,0.02754017420758413,0.9724598257924159,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,0.9,988.0,6.393461972984597e-05,2.0812098500414344e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00015983654932461494,2121.0,5930.0,2.704748219981362e-10,0.1299603795324875,0.8700396204675125,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,0.9,988.0,6.393461972984597e-05,2.0812098500414344e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002557384789193839,3262.0,5930.0,8.963209159379361e-10,0.43067301258452695,0.569326987415473,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,1.0,935.0,6.60943794887286e-05,2.001669338213115e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.91415692330929e-05,1101.0,5493.0,4.4370506957963443e-11,0.02216675157624829,0.9778332484237517,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,1.0,935.0,6.60943794887286e-05,2.001669338213115e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001652359487218215,2057.0,5493.0,2.895872126765745e-10,0.1446728523778499,0.8553271476221501,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A1-750-8-60000,1.0,935.0,6.60943794887286e-05,2.001669338213115e-09,1.0,750.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002643775179549144,3101.0,5493.0,9.088285344173165e-10,0.45403529797215425,0.5459647020278457,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.05,424.0,6.514805715318982e-05,6.327999843172005e-10,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.772208572978473e-05,685.0,2266.0,6.028719481267337e-11,0.0952705377793649,0.9047294622206351,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.05,424.0,6.514805715318982e-05,6.327999843172005e-10,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016287014288297457,1291.0,2266.0,2.36786146741173e-10,0.37418797820715555,0.6258120217928445,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.05,424.0,6.514805715318982e-05,6.327999843172005e-10,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002605922286127593,1686.0,2266.0,5.945208598631017e-10,0.9395083353306298,0.06049166466937013,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.1,641.0,6.345615065862412e-05,1.1208726031860099e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.518422598793618e-05,902.0,3756.0,4.245112477818217e-11,0.03787328252784261,0.9621267174721574,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.1,641.0,6.345615065862412e-05,1.1208726031860099e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001586403766465603,1733.0,3756.0,2.851488331392843e-10,0.25439896766926645,0.7456010323307335,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.1,641.0,6.345615065862412e-05,1.1208726031860099e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002538246026344965,2401.0,3756.0,7.362247713729694e-10,0.6568318016519422,0.3431681983480578,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.15,723.0,6.470124129412055e-05,1.3047308281106095e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.705186194118083e-05,917.0,4125.0,3.992639297826566e-11,0.030601249022438878,0.9693987509775612,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.15,723.0,6.470124129412055e-05,1.3047308281106095e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016175310323530138,1747.0,4125.0,2.484761199622494e-10,0.19044243809435354,0.8095575619056464,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.15,723.0,6.470124129412055e-05,1.3047308281106095e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002588049651764822,2532.0,4125.0,7.73816454667725e-10,0.5930851314276787,0.40691486857232123,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.2,720.0,6.513263775044365e-05,1.3537184628460358e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.769895662566548e-05,848.0,4060.0,2.973093453688845e-11,0.021962420808225233,0.9780375791917748,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.2,720.0,6.513263775044365e-05,1.3537184628460358e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016283159437610915,1614.0,4060.0,2.1360306491920257e-10,0.1577898734350767,0.8422101265649233,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.2,720.0,6.513263775044365e-05,1.3537184628460358e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002605305510017746,2468.0,4060.0,7.607414201456651e-10,0.5619642791502559,0.438035720849744,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.3,693.0,6.468817141487316e-05,1.249663284930652e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.703225712230973e-05,750.0,3961.0,3.220110567959857e-11,0.02576782567584637,0.9742321743241537,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.3,693.0,6.468817141487316e-05,1.249663284930652e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001617204285371829,1527.0,3961.0,2.227730429859709e-10,0.17826645439001862,0.8217335456099815,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.3,693.0,6.468817141487316e-05,1.249663284930652e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002587526856594926,2430.0,3961.0,7.663780931604746e-10,0.6132676717016644,0.38673232829833554,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.4,686.0,6.547721457881359e-05,1.2486539060160503e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.821582186822039e-05,805.0,3858.0,3.9022074365388863e-11,0.031251313256122765,0.9687486867438773,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.4,686.0,6.547721457881359e-05,1.2486539060160503e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016369303644703397,1539.0,3858.0,2.3749245319358525e-10,0.19019878290480638,0.8098012170951936,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.4,686.0,6.547721457881359e-05,1.2486539060160503e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00026190885831525436,2413.0,3858.0,7.707975245916828e-10,0.6173027777176351,0.38269722228236486,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.5,686.0,6.383714854922142e-05,1.2108916413287434e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.575572282383213e-05,840.0,3892.0,3.433779126513149e-11,0.028357443468229514,0.9716425565317705,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.5,686.0,6.383714854922142e-05,1.2108916413287434e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00015959287137305353,1596.0,3892.0,2.2121561466469548e-10,0.18268820026038807,0.8173117997396119,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
