case_id,case_index,analysis_role,validation_cohort,source_root,time_points,train_fraction,train_points,validation_points,q_inf_policy,quasi_steady_start_s,q_inf_window_start_s,q_inf_window_end_s,q_inf_points,q_inf_fallback_to_all_training,q_inf_uses_validation_points,time_step_min_s,time_step_max_s,nonuniform_time_spacing,state,label,q_inf_estimate,q0,q_validation_mean
A15-950-8-70000,15,model_construction,,,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0013924766666666667,0.000475022,0.0015918000000000002
A15-950-8-70000,15,model_construction,,,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0017192633333333333,0.00075002,0.001716033333333333
A15-950-8-70000,15,model_construction,,,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0016825116666666668,0.00010391190000000001,0.0017692433333333334
A15-950-8-70000,15,model_construction,,,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,3057.766666666667,2508.0,3352.366666666667
A15-950-8-70000,15,model_construction,,,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1200884.888364708,5093037.2,1187646.9565639931
A15-950-8-70000,15,model_construction,,,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.670402487710133,0.06642598262163685,0.6153977307560382
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0006446833333333333,0.00051923,0.0005322666666666663
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0009042999999999999,0.00060987,0.0009671333333333337
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0012615266666666665,0.00100202,0.0012894333333333334
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0008932705,0.0006629100000000001,0.00093515609
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,2461.733333333333,2859.8,2272.4333333333334
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1171367.2924203419,2345364.0328467153,1066059.4496295303
V1-450-7-45000,1,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.43767287693508966,0.46128214663153827,0.5133399690771157
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0009716166666666664,0.0005515299999999999,0.0008003333333333326
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0011131666666666668,0.00071869,0.0011508333333333336
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.00152155,0.0013,0.0015506333333333334
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0012196516666666667,0.00084999,0.00121756
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,2945.433333333333,5038.8,2726.2666666666664
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1241260.0559698746,3228746.632882883,1120580.2363115049
V2-650-8.5-55000,2,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.4924179437313605,0.7973219939898811,0.4994736206495736
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0009384833333333339,0.0006075000000000001,0.0009790333333333338
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0011794166666666665,0.0007999999999999999,0.0012009999999999996
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0015567299999999999,0.0013305,0.0015556933333333333
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0013357116666666668,0.00089958,0.0012814299999999999
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,3150.2833333333333,3706.8,3047.4666666666667
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1344465.8710595076,2662853.284090909,1266436.8395104425
V3-750-9-50000,3,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.6216460571979491,0.4770890855326812,0.517714993751952
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0009362500000000003,0.0006042100000000001,0.0009563999999999996
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0012518016666666664,0.00074485,0.0013746
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0016941633333333332,0.00136572,0.0016823933333333333
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0015187983333333332,0.0009043899999999999,0.0015679766666666668
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,2923.6000000000004,4129.1,3007.7999999999997
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1153097.837448485,2944014.958158996,1133134.0913871804
V4-850-7.5-65000,4,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.6156235842018488,0.47801447242107636,0.5716689460838437
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0008767500000000003,0.00030855000000000005,0.0006713333333333331
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0012054766666666663,0.000553805,0.0011926333333333336
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0015337566666666668,0.00091272,0.00151176
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0014620333333333331,0.00035,0.0014737866666666667
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,3290.9666666666667,5887.3,3047.9
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1484571.2789186193,6595022.862318841,1602779.31310753
V5-900-9.5-45000,5,same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.5031953678337687,0.7458707562044513,0.6267845396507413
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0007777333333333336,0.00048629999999999995,0.0007990333333333334
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0009273366666666664,0.0006536000000000001,0.0009377333333333333
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.00137609,0.00115064,0.0013737933333333333
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0010008916666666666,0.00070509,0.0009847766666666667
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,2646.683333333333,3285.4,2681.8666666666663
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1280120.175903329,2393511.968641115,1189556.2101422918
A16-550-7.5-40000,16,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.5671586052570984,0.3792629844377645,0.5600055844342978
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0008328666666666667,0.0005529700000000001,0.0009224999999999997
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0010283999999999998,0.00068185,0.0010744000000000005
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0015121933333333334,0.0013,0.0015254466666666667
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0011849933333333332,0.00080642,0.0012223433333333332
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,2991.7166666666667,3489.0,2685.5333333333333
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1324698.8669769813,2480171.1684782607,1189903.6473774228
A17-650-8-45000,17,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.5706573792913548,0.3267831459335686,0.5483823310589383
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.0008964666666666667,0.0005710800000000001,0.0008946333333333329
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0010832983333333333,0.00069648,0.0011165666666666668
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0015476766666666667,0.00130766,0.0015622866666666667
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0012785066666666665,0.0008068,0.0012614766666666666
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,2974.4833333333336,3533.9,3032.3666666666663
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1278138.7065734381,2369036.7663043477,1217792.878636033
A18-700-8-50000,18,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.5138017942847942,0.37963419163473666,0.5384756435318013
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.000931066666666667,0.00060544,0.0009607333333333332
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0010420983333333334,0.000725,0.001087
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0015222466666666666,0.00132312,0.0015304466666666667
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0013431666666666668,0.0007522799999999999,0.0013186666666666666
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,3119.5,4326.6,3168.2999999999997
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1450975.3444419617,2757710.2671755725,1375791.0104843995
A19-800-7.5-40000,19,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.5409186723172931,0.49028815700259376,0.49922655913370706
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,front_length_m,L_f,0.00103885,0.00035032999999999993,0.0008938999999999999
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,rear_length_m,L_r,0.0011636933333333333,0.000373478,0.0012492333333333336
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,full_width_m,W,0.0016874933333333334,0.00073598,0.0017414800000000001
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,height_span_m,H,0.0015251573333333332,0.0001015506,0.0017681333333333332
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Tmax_K,Tmax,3023.8333333333335,1874.1,2964.1
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Gmean_K_per_m,Gmean,1182939.5275388695,4588287.580645162,1139044.192480372
A20-950-6-65000,20,same_ecosystem_holdout,a16_a20_additional_holdout,additional data,12,0.7,9,3,training points with t >= quasi_steady_start_s; fallback to all training points if fewer than three,0.2,0.2,0.7,6,False,False,0.04999999999999999,0.10000000000000009,True,Umax_m_per_s,Umax,0.5905156765016165,0.018419367005410366,0.5300317381671183
